@relation _home_sebastiao_sebastiao_red_exemplo1

@attribute text string
@attribute @@class@@ {semRacismoN1,racismoN1}

@data
'vár ári ́rio rios ios os t s tr tra trab raba abal balh alha lhad hado ador dore ores res es t s to tor torn orna rnam nam- am-s m-se -se se r e re ref refe efé fén éns ́ns ns d s de de de s e se seu seus eus us e s em emp empr mpre preg rega egad gado ador dore ores res es e s e e s e sa sã são ão ̃o i o im imp impe mped pedi edid dido idos dos os d s de de de t e te ter ter er o r o o s o se seu seu eu l u li liv livr ivre vre- re-a e-ar -arb arbi rbí bít ítr ́tri trio rio, io, o, a , al alg algo lgo go q o qu que que ue o e o o f o fi fil filo iló lós óso ́sof sofo ofo fo a o ad ada adam dam am s m sm smi smit mith ith th a h ab abo abor bord ordo rdou dou ou e u em em em s m su sua sua ua o a ob obr obra bra, ra, a, a , ao ao ao f o fa fal fala alar lar ar q r qu que que ue a e a a e a es esc escr scra crav ravi avid vida idã dão ão ̃o e o er era era ra c a co con cont ontr ntra trap rapr apro prod rodu oduc duce ucen cent ente nte, te, e, p , po poi pois ois is h s ho hom home omen mens ens ns l s li liv livr ivre vres res es t s tr tra trab raba abal balh alha lhav hava avam vam am m m ma mai mais ais is e s e e m e me mel melh elho lhor hor. or. ',semRacismoN1
'luta utar tar ar c r co con cont ontr ntra tra ra o a o o # o #r #ra #rac raci acis cism ismo smo mo s o se sem semp empr mpre pre! re! ',semRacismoN1
'raci acis cism ismo smo mo a o aq aqu aqui qui ui n i na nã não ão, ̃o, o, @ , @c @ca @car carp arpo rpof pofi ofic fici icia cial ial al ! l ! ! l ! lu lug luga ugar gar ar d r de de de r e ra rac raci acis cist ista sta ta i a im imu imun mund undo ndo do e o é é é n ́ na na na c a ca cad cade adei deia eia! ia! a! # ! #r #ra #rac raci acis cism ismo smo mo # o #v #va #vas vasc asco scod coda odag daga agam gama ',semRacismoN1
'na s a so soc soci ocie cied ieda edad dade ade de r e ra rac raci acis cist ista sta ta e a e e m e ma mac mach achi chis hist ista sta ta b a br bra bras rasi asil sile ilei leir eira ira, ra, a, u , um uma uma ma m a mu mul mulh ulhe lher her er n r ne neg negr egra gra ra e a e e e e em emp empo mpod pode oder dera erad rada ada da i a in inc inco ncom como omod moda oda da m a mu mui muit uita ita ta g a ge gen gent ente nte. te. e. # . #r #ra #rac raci acis cism ismo smo ',semRacismoN1
'ludm udmi dmil mill illa lla la v a va vai vai ai e i en ent entr ntra trar rar ar c r co com com om p m pe ped pedi edid dido ido do d o de de de p e pr pri pris risa isã são ão ̃o c o co con cont ontr ntra tra ra a a ap apr apre pres rese esen sent enta ntad tado ador dor or b r br bra bras rasi asil sili ilie lien iens ense nse se - e - - @ - @b @ba @bal bala alan lanc anco ncog coge oger gera eral rald aldf ldf df @ f @m @ma @mar marc arca rcao caot aotv otv tv # v #r #ra #rac raci acis cism ismo smo? ',semRacismoN1
'dian iant ante nte te d e do do do m o ma mac mach achi chis hism ismo smo mo d o de de de p e pu put puti utin tin, in, n, a , al ale alex lexa exan xand andr ndra dra ra k a ko kol koll ollo llon lont onta ntai tai ai n i na nã não ão ̃o s o si sil sile ilen lenc enci ncia ciar iari aria ria ia h a ht htt http ttp: tp:/ p:// ://o //ow /ow. ow.l w.ly .ly/ ly/y y/yn /yn0 yn0p n0p3 0p30 p308 308z 08zp 8zpv zpv6 pv6 v6 6  # #g #ge #gel gele eled lede edes des es # s #m #ma #mac mach achi chis hism ismo ',semRacismoN1
'jove oven vens ens ns d s de den denu enun nunc unci ncia ciam iam am a m at ato ato to # o #r #ra #rac raci acis cist ista sta ta e a em em em s m sh sho shop hopp oppi ppin ping ing ng d g de de de # e #b #bh #bh; bh; h; e ; es est esta stab tabe abel bele elec leci ecim cime imen ment ento nto to n o ne neg nega ega ga h a ht htt http ttps tps: ps:/ s:// ://g //go /goo goo. oo.g o.gl .gl/ gl/w l/w9 /w9o w9ov 9ovx ovxn vxn ',semRacismoN1
'luan uane ane ne d e di dia dias ias, as, s, d , do do do \' o \'e \'es \'esq esqu sque quen uent enta nta\' ta\', a\', \', e , é é é v ́ vi ví vít íti ́tim tima ima ma d a de de de a e at ata ataq taqu aque que ue r e ra rac raci acis cist ista sta ta n a na na na w a we web web eb h b ht htt http ttp: tp:/ p:// ://o //ow /ow. ow.l w.ly .ly/ ly/i y/i1 /i10 i10j 10j3 0j30 j308 308i 08io 8iol iolm olm lm m  # #g #ge #gel gele eled lede edes des es # s #r #ra #rac raci acis cism ismo ',semRacismoN1
'@vas vasc asco scod coda odag daga agam gama ama ma e a eu eu, eu, u, m , ma mas masc asco scot cote ote te d e do do do @ o @b @be @bel bele elen lene enen nens ense nses sess essa ssad sad, ad, d, t , tb tb tb s b so sou sou ou c u co con cont ontr ntra tra ra o a o o # o #r #ra #rac raci acis cism ismo smo mo n o no no no e o es est esta stam tamo amos mos os j s ju jun junt unto ntos tos os # s #s #so #sol soli olid lida idar dari arie ried ieda edad dade ',semRacismoN1
'cont ontu ntud tudo udo, do, o, a , a a l a li lib libe iber berd erda rdad dade ade de d e de de de e e ex exp expr xpre pres ress essa ssã são ão ̃o n o ne nem nem em s m se sem semp empr mpre pre re p e pr pre prep repo epon pond onde nder dera era. ra. a. e . en ent entr ntre tre re t e ta tan tant anto ntos tos os e s ex exe exem xemp empl mplo plos los, os, s, t , te tem tem- em-s m-se -se se o e o o d o de de de u e um um um e m ex ex- ex-p x-pr -pre pres resi esid sidi idia diá iár ári ́rio rio io q o qu que que ue e e en ent entr ntro trou rou ou c u co com com om u m um uma uma ma l a li lim limi imin mina inar nar ar p r pa par para ara ra i a im imp impe mped pedi edir dir ir q r qu que que ue u e um um um p m pr pro prog rogr ogra gram rama ama ma d a de de de t e te tel tele elev levi evis visa isã são ão ̃o l o lo loc loca ocal cal al t l tr tra tran rans ansm nsmi smit miti itis tiss isse sse se u e um um um d m do doc docu ocum cume umen ment enta ntá tár ári ́rio rio io s o so sob sobr obre bre re o e o o c o cr cri crim rime ime me q e qu que que ue e e el ele ele le c e co com come omet mete eter tera era. ',semRacismoN1
'prec reco econ conc once ncei ceit eito itos tos os e s e e j e ju jul julg ulga lgam game amen ment ento ntos tos, os, s, q , qu que queb uebr ebre bre re o e os os os s s se seu seus eus! ',semRacismoN1
'mulh ulhe lher here eres res es p s pr pre pret reta etas tas, as, s, p , pr pre pres rese esen sent ente nte! te! e! u ! um um um m m ma mar mar ar d r de de de m e me mel mela elan lani anin nina inas nas as o s oc ocu ocup cupo upou pou ou a u a a l a li liv livr ivra vrar rari aria ria ia c a cu cul cult ultu ltur tura ura ra d a de de de s e sa sã são ão ̃o p o pa pau paul aulo ulo. lo. o. f . fo foi foi oi l i li lin lind indo ndo! do!! o!!! ',semRacismoN1
'quan uand ando ndo do h o ha há há á c ́ co con conf onfl nfli flit lito ito to e o en ent entr ntre tre re d e di dir dire irei reit eito itos tos os c s co com como omo mo o o o o d o da da da l a li lib libe iber berd erda rdad dade ade de d e de de de e e ex exp expr xpre pres ress essa ssã são ão ̃o d o da da da i a in inv invi nvio viol iola olab labi abil bili ilid lida idad dade ade de d e da da da i a in int inti ntim timi imid mida idad dade ade de d e do do do c o ci cid cida idad dada adã dão ão, ̃o, o, e , é é é n ́ ne nec nece eces cess essa ssá sár ári ́rio rio io a o an ana anal nali alis lisa isar sar ar c r ca cad cada ada da c a ca cas caso aso so c o co com com om m m mu mui muit uita ita ta c a ca cau caut aute utel tela ela, la, a, p , pa par para ara ra q a qu que que ue n e na nã não ão ̃o s o se se se c e co com come omet meta eta ta n a ne nen nenh enhu nhum huma uma ma i a in inj inju njus just usti stic tiç iça ça. ̧a. ',semRacismoN1
'just usta sta ta c a ca cau caus ausa usa, sa, a, m , mo mor more ore. re. e. n . na nã não ão ̃o s o se sei sei ei s i se se se v e vc vc vc s c sa sab sabe abe, be, e, m , ma mas mas as # s #r #ra #rac raci acis cism ismo smo mo j o ja já já á e ́ é é é c ́ cr cri crim rime ime me n e no no no b o br bra bras rasi asil sil. il. l. ( . (l (lu (lut luta utam tamo amos mos os a s ag ago agor gora ora ra p a pr pra pra ra c a cr cri crim rimi imin mina inal nali aliz liza izar zar ar a r a a # a #h #ho #hom homo omof mofo ofob fobi obia bia. ia.) ',semRacismoN1
'fora ora ra # a #r #ra #rac raci acis cism ismo smo! mo! o! f ! fo for fora ora ra d a do do do f o fu fut fute uteb tebo ebol bol, ol, l, f , fo for fora ora ra d a do do do e o es esp espo spor port orte rte, te, e, f , fo for fora ora ra d a da da da v a vi vid vida ida da d a de de de t e to tod todo odo do c o ci cid cida idad dada adã dão ão ̃o d o de de de b e be bem bem, em, m, f , fo for fora ora ra d a do do do m o mu mun mund undo ndo! do! o! # ! #r #ra #rac raci acis cism ismo smon mona onao ',semRacismoN1
'como omo mo j o ja já já á d ́ di diz dizi izia zia ia o a o o v o ve vel velh elho lho ho d o di dit dita itad tado ado: do: o: n : ne neg negr egro gro ro b o bo bom bom om e m é é é n ́ ne neg negr egro gro ro m o mo mor mort orto rto. ',semRacismoN1
'o me mes mesm esmo smo mo q o qu que que ue f e fa fal fala ala la i a is iss isso sso so d o de de de u e um um um n m ne neg negr egro gro, ro, o, f , fa fal fala ala la d a de de de u e um uma uma ma c a cr cri cria rian ianc anç nça ça, ̧a, a, d , de de de u e um um um g m ga gay gay, ay, y, d , de de de u e um uma uma ma l a le lé lés ésb ́sbi sbic bica ica, ca, a, d , de de de u e um um um o m ob obe obes beso eso so e o e e d e de de de u e um um um m m ma mag magr agro gro! ro! o! c ! ch che cheg hega ega, ga, a, f , fi fim fim im d m do do do # o #r #ra #rac raci acis cism ismo smo ',semRacismoN1
'para arab rabe abé bén éns ́ns ns a s ao ao ao @ o @v @va @vas vasc asco scod coda odag daga agam gama ama! ma! a! t ! to tod todo odos dos os c s co con cont ontr ntra tra ra o a o o # o #r #ra #rac raci acis cism ismo smo! ',semRacismoN1
'é f ́ fa fá fác áci ́cil cil il p l pa pas pass assa ssar sar ar n r no nos nos os j s jo jor jorn orna rnai nais ais is q s qu que que ue u e um um um d m de del deli elin linq inqu nque quen uent ente nte te m e mo mor morr orre rreu reu eu p u pe pel pela ela la a a ar arm arma rma ma d a de de de u e um um um p m po pol poli olic lici icia cial ial, al, l, o , o o d o di dif difi ifí fíc íci ́cil cil il e l é é é m ́ mo mos most ostr stra trar rar ar q r qu qua quan uant anta ntas tas as f s fa fam fami amí míl íli ́lia lias ias as e s es ess esse sse se m e me mes mesm esmo smo mo c o cr cri crim rimi imin mino inos noso oso so j o ja já já á t ́ ti tin tinh inha nha ha a a ac aca acab caba abad bado ado, do, o, e , e e q e qu qua quan uant anta ntas tas as v s vi vid vida idas das as t s ti tir tiro irou rou. ou. ',semRacismoN1
'eu n u na nã não ão ̃o s o so sou sou ou r u ra rac raci acis cist ista sta ta p a pq pq pq r q ra rac raci acis cism ismo smo mo e o é é é c ́ cr cri crim rime ime me e e e e c e cr cri crim rime ime me e e é é é c ́ co coi cois oisa isa sa d a de de de n e ne neg negr egro ',semRacismoN1
'nada ada da m a ma mai mais ais is q s qu que que ue u e um uma uma ma p a pr pro proc rocu ocur cura ura ra p a po por por or u r um um um m m mo mot moti otiv tivo ivo, vo, o, o , o o q o qu qua qual ual al e l é é, é, ́, d , de de de f e fa fat fato ato, to, o, a , a a a a af afr afro fron ront onta nta ta a a ao aos aos os p s pe pen pens ensa nsam same amen ment ento ntos tos os d s de de de c e ce cer cert erto rto to e o e e e e er err erra rrad rado ado do q o qu que que ue m e mu mui muit uito itos tos os c s cr cri cria riam iamo amos mos. ',semRacismoN1
'p/ v / ve ver ver er c r co com como omo mo e o es est esta stá tá á l ́ lo lou louc oucu ucur cura ura ra d a da da da d a di dir dire irei reit eita ita ta t a tr tru trum rump ump mp c p co com com om p m pa pac paco acot cote ote te u e ul ult ultr ltra tran rane aneo neol eoli olib libe iber bera eral ral al e l es est esta stá tá á s ́ se sen send endo ndo do c o ch cha cham hama amad mado ado do d o de de de # e #c #co #com comm ommi mmie mie ie m e ma mas mas as e s el ele ele le e e é é é # ́ #r #ra #rac raci acis cist ista sta ta # a #h #ho #hom homo omof mofo ofó fób óbi ́bic bico ico co # o #m #mi #mis miso isó sóg ógi ́gin gino ',semRacismoN1
'o af afr afro frod rode odes desc esce scen cend ende nden dent ente nte te b e br bra bras rasi asil sile ilei leir eiro iro ro t o te tem tem em o m o o d o di dir dire irei reit eito ito to s o so soc soci ocia cial ial al d l de de de s e se ser ser er # r #r #ra #rac raci acis cist ista sta ta # a #u #us #usp ',semRacismoN1
'#rac raci acis cism ismo smo mo d o da da da c a ca cas casa asa sa d a do dos dos os f s fr fri frio rios ios. os. s. e . é é é b ́ bo bom bom om q m qu que que ue a e a a i a in ins inst nsti stit titu itui tuic uiç iça çã ̧ão ão ̃o c o co com comp ompe mpen pens ense nse se a e a a v a vi ví vít íti ́tim tima ima ma p a pe pel pelo elos los os d s da dan dano anos nos os m s mo mor mora orai rais ais is e s e e v e ve ven venh enha nha ha a a a a p a pu pú púb úbl ́bli blic lico ico. co.. o... ... .. h . ht htt http ttp: tp:/ p:// ://f //fb /fb. fb.m b.me .me/ me/5 e/5c /5cc 5ccx ccx5 cx5c x5ck 5ckm ckmy kmy ',semRacismoN1
'uma ma m a me mes mesm esma sma ma f a fr fra fras rase ase se t e te tem tem em \" m \"h \"ho \"hom homo omos moss osse ssex sexu exua xual uali alis lism ismo smo\" mo\", o\", \", \" , \"p \"pr \"pri prí rín ínc ́nci ncip cipe ipe\" pe\" e\" e \" e e \" e \"i \"im \"imp impe mper peri eria rial ial\" al\". l\". \". q . qu que que ue a e an ano ano no e o é é é h ́ ho hoj hoje oje? ',semRacismoN1
'sabe abes bes, es, s, o , os os os i s id ido idos doso osos sos os t s ta tam tamb ambe mbé bém ém ́m p m pr pre prec reci ecis cisa isam sam am d m de de de r e re res reso esol solv olve lver ver er o r os os os s s se seu seus eus us p s pr pro prob robl oble blem lema emas mas, as, s, e , el ele eles les es t s ta tam tamb ambe mbé bém ém ́m s m sa sã são ão ̃o g o ge gen gent ente nte! te! e! # ! #r #ra #rac raci acis cist ista sta ta # a #g #ge #ger gera erac raco acof cofo ofob fobi obic bico ',semRacismoN1
'port orta rtan tant anto nto, to, o, d , de dev deve eve- ve-s e-se -se se p e pr pro proc rocu ocur cura urar rar ar d r di dim dimi imin minu inui nuir uir ir a r a a d a de des desi esig sigu igua gual uald alda ldad dade ade de s e so soc soci ocio cioe ioec oeco econ cono onô nôm ômi ̂mic mica ica. ca. ',semRacismoN1
'qdo do o o o o p o pr pre prec reco econ conc once ncei ceit eito ito to v o ve vem vem em d m de de de d e de den dent entr ntro tro ro d o da da da \" a \"f \"fa \"fam fami amí míl íli ́lia lia\" ia\" a\" o \" o o p o pe pes peso eso so d o de de de 1 e 1k 1k 1k v k vi vir vira ira ra t a to ton tone onel nela elad lada ada da q a qu que que ue e e es esm esma smag maga aga ga t a to tod todo odo do s o se sen sent enti ntim time imen ment ento nto to e o e e r e re res resp espe spei peit eito ito. to. o. # . #r #ra #rac raci acis cism ismo smo mo e o é é é c ́ ca câ cân ânc ̂nce ncer cer er s r se sem sem em c m cu cur cura ura. ',semRacismoN1
'comu omun muni unis nist ista stas tas, as, s, n , ne neg negr egro gros ros, os, s, m , mu muc muç uçu çul ̧ulm ulma lman mano anos nos os e s e e h e ho hom homo omos moss osse ssex sexu exua xuai uais ais is f s fo for fora oram ram am v m vi vio viol iole olen lent enta ntam tame amen ment ente nte te e e es esp espa span panc anca ncad cado ados dos os p s po por por or s r sk ski skin kinh inhe nhea head eads ads ds e s en ent entr ntre tre re 2 e 20 201 2013 013 13 e 3 e e 2 e 20 201 2015 ',semRacismoN1
'mesm esmo smo mo a o as ass assi ssim sim im o m o o g o gr gru grup rupo upo po a o at ata atac taca aca ca q a qu qua qual ualq alqu lque quer uer er u r um um um q m qu que que ue t e te ten tent enta ntar tar ar s r su sub subi ubir bir ir a r a a e a es esc esca scad cada ada. da. ',semRacismoN1
'esto stou tou ou o u od odi odia dian iand ando ndo do e o es ess essa ssa sa # a #m #ma #mal malh alha lhac haç aça çã ̧ão ão ̃o # o #r #ra #rac raci acis cist ista ',semRacismoN1
'dura uran rant ante nte te o e o o m o me mê mês ês ̂s d s de de de d e de dez deze ezem zemb embr mbro bro, ro, o, o , o o p o pr pro proj roje ojet jeto eto to c o ca cat cata atap tapu apul pult ulta lta ta q a qu que que ue e e é é é p ́ pr pro prom romo omov movi ovid vido ido do p o pe pel pelo elo lo s o so sos sos os r s ra rac raci acis cism ismo smo mo t o tr tra trab raba abal balh alho lhou hou ou c u co com com om o m os os os j s jo jov jove oven vens ',semRacismoN1
'depo epoi pois ois, is, s, o , os os os o s ou out outr utro tros ros os m s ma mac maca acac caco acos cos os v s va vã vão ão ̃o s o se sen send endo ndo do s o su sub subs ubst bsti stit titu itui tuí uíd ído ́dos dos, os, s, a , at ate até té é q ́ qu que que ue n e na nã não ão ̃o s o so sob sobr obre bre re n e ne nen nenh enhu nhum hum um m m ma mac maca acac caco aco co q o qu que que ue t e te ten tenh enha nha ha r a re rec rece eceb cebi ebid bido ido do u o um um um c m ch cho choq hoqu oque que. ue. ',semRacismoN1
