@relation _home_sebastiao_sebastiao_red_exemplo2

@attribute text string
@attribute @@class@@ {semRacismoN2,racismoN2}

@data
'meni enin enin nino nino ino ino  no d no d o de o de  de de  de 1 de 1 e 12 e 12  12 12  12 a 12 a 2 an 2 an  ano ano anos anos nos nos  os e os e s é s é  é é  é v é v ́ vi ́ vi  ví ví vít vít íti íti ́tim ́tim tima tima ima ima  ma d ma d a de a de  de de  de r de r e ra e ra  rac rac raci raci acis acis cism cism ismo ismo smo smo  mo e mo e o em o em  em em  em m em m m me m me  mer mer merc merc erca erca rcad rcad cado cado ado ado  do n do n o na o na  na na  na z na z a zo a zo  zon zon zona zona ona ona  na s na s a su a su  sul sul sul sul  ul d ul d l do l do  do do  do r do r o ri o ri  rio rio rio rio  io d io d o de o de  de de  de j de j e ja e ja  jan jan jane jane anei anei neir neir eiro ',semRacismoN2
'@vas vasc vasc asco asco scod scod coda coda odag odag daga daga agam agam gama gama ama ama  ma l ma l a li a li  lin lin lind lind indo indo ndo ndo  do v do v o ve o ve  ver ver ver ver  er a er a r a r a   a u a u a un a un  uni uni unia unia niã niã ião ião ão ão  ̃o d ̃o d o do o do  dos dos dos dos  os t os t s ti s ti  tim tim time time imes imes mes mes  es b es b s br s br  bra bra bras bras rasi rasi asil asil sile sile ilei ilei leir leir eiro eiro iros iros ros ros  os e os e s em s em  em em  em t em t m to m to  tor tor torn torn orno orno rno rno  no d no d o de o de  de de  de u de u e um e um  uma uma uma uma  ma c ma c a ca a ca  cau cau caus caus ausa ausa usa usa  sa d sa d a de a de  de de  de t de t e td e td  tds tds tds tds  ds n ds n s no s no  nó nó nós nós ós ós  ́s # ́s # s #r s #r  #ra #ra #rac #rac raci raci acis acis cism cism ismo ',semRacismoN2
'apre pres pres rese rese esen esen sent sent enta enta ntad ntad tado tado ador ador dora dora ora ora  ra q ra q a qu a qu  qua qua quas quas uase uase ase ase  se c se c e ci e ci  cin cin cinq cinq inqu inqu nque nque quen quen uent uent ento ento nton nton tona tona ona ona  na c na c a c a c   c s c s c se c se  seu seu seu seu  eu a eu a u am u am  ami ami amig amig migo migo igo igo  go d go d o di o di  diz diz dize dize izen izen zend zend endo endo ndo ndo  do q do q o q o q   q a q a q as q as  as as  as p as p s pe s pe  pes pes pess pess esso esso ssoa ssoa soas soas oas oas  as q as q s qu s qu  que que que que  ue a ue a e as e as  ass ass assi assi ssis ssis sist sist isti isti stir stir tira tira iram iram ram ram  am o am o m o m o   o s o s o sh o sh  sho sho show show how how  ow d ow d w do w do  do do  do d do d o du o du  dur dur dura dura uran uran ran ran  an d an d n du n du  dur dur dura dura uran uran ran ran  an s an s n sa n sa  sã sã são são ão ão  ̃o o ̃o o o os o os  os os  os p os p s pa s pa  pai pai pais pais ais ais  is a is a s ac s ac  aco aco acom acom comp comp ompa ompa mpan mpan panh panh anha anha nhan nhan hant hant ante ante ntes ntes tes tes  es # es # s #p s #p  #pr #pr #pre #pre prec prec reco reco econ econ conc conc once once ncei ncei ceit ceit eito ',semRacismoN2
'cons onsc onsc nsci nsci scie scie ciê ciê iên iên ênc ênc ̂nci ̂nci ncia ncia cia cia  ia n ia n a ne a ne  neg neg negr negr egra egra gra gra  ra n ra n a na a na  nã nã não não ão ão  ̃o e ̃o e o é o é  é é  é s é s ́ so ́ so  só só só só  ó a ó a ́ a ́ a   a c a c a co a co  con con cons cons onsc onsc nsci nsci scie scie ciê ciê iên iên ênc ênc ̂nci ̂nci ncia ncia cia cia  ia d ia d a do a do  dos dos dos dos  os n os n s ne s ne  neg neg negr negr egro egro gros gros ros ros  os e os e s en s en  enq enq enqu enqu nqua nqua quan quan uant uant anto anto nto nto  to p to p o pe o pe  pes pes pess pess esso esso ssoa ssoa soas soas oas oas  as l as l s li s li  liv liv livr livr ivre ivre vres vres res res  es d es d s de s de  de de  de q de q e qu e qu  qua qua qual qual ualq ualq alqu alqu lque lque quer quer uer uer  er e er e r es r es  est est este este ster ster tere tere ereo ereo reó reó eót eót óti óti ́tip ́tip tipo tipo ipo ipo  po m po m o ma o ma  mas mas mas mas  as t as t s ta s ta  tam tam tamb tamb ambe ambe mbé mbé bém bém ém ém  ́m e ́m e m en m en  enq enq enqu enqu nqua nqua quan quan uant uant anto anto nto nto  to a to a o ag o ag  age age agen agen gent gent ente ente ntes ntes tes tes  es h es h s hi s hi  his his hist hist isto isto stó stó tór tór óri óri ́ric ́ric rico rico icos icos cos. ',semRacismoN2
'cana anad anad nada nada ada ada  da r da r a ra a ra  rat rat rati rati atif atif tifi tifi ific ific fica fica ica ica  ca m ca m a mo a mo  moc moc moç moç oça oça çã çã ̧ão ̧ão ão ão  ̃o d ̃o d o de o de  de de  de c de c e co e co  con con cond cond onde onde nden nden dena dena enac enac naç naç aça aça çã çã ̧ão ̧ão ão ão  ̃o d ̃o d o de o de  de de  de i de i e is e is  isl isl isla isla slam slam lamo lamo amof amof mofo mofo ofob ofob fobi fobi obia obia bia bia  ia e ia e a e a e   e r e r e ra e ra  rac rac raci raci acis acis cism cism ismo ismo smo smo  mo s mo s o si o si  sis sis sist sist iste iste stem stem tema tema emá emá mát mát áti áti ́tic ́tic tico ',semRacismoN2
'cont ontu ontu ntud ntud tudo tudo udo, udo, do, do,  o, a o, a , a , a   a l a l a li a li  lib lib libe libe iber iber berd berd erda erda rdad rdad dade dade ade ade  de d de d e de e de  de de  de e de e e ex e ex  exp exp expr expr xpre xpre pres pres ress ress essa essa ssã ssã são são ão ão  ̃o n ̃o n o ne o ne  nem nem nem nem  em s em s m se m se  sem sem semp semp empr empr mpre mpre pre pre  re p re p e pr e pr  pre pre prep prep repo repo epon epon pond pond onde onde nder nder dera dera era. era. ra. ra.  a. e a. e . en . en  ent ent entr entr ntre ntre tre tre  re t re t e ta e ta  tan tan tant tant anto anto ntos ntos tos tos  os e os e s ex s ex  exe exe exem exem xemp xemp empl empl mplo mplo plos plos los, los, os, os,  s, t s, t , te , te  tem tem tem- tem- em-s em-s m-se m-se -se -se  se o se o e o e o   o d o d o de o de  de de  de u de u e um e um  um um  um e um e m ex m ex  ex- ex- ex-p ex-p x-pr x-pr -pre -pre pres pres resi resi esid esid sidi sidi idia idia diá diá iár iár ári ári ́rio ́rio rio rio  io q io q o qu o qu  que que que que  ue e ue e e en e en  ent ent entr entr ntro ntro trou trou rou rou  ou c ou c u co u co  com com com com  om u om u m um m um  uma uma uma uma  ma l ma l a li a li  lim lim limi limi imin imin mina mina inar inar nar nar  ar p ar p r pa r pa  par par para para ara ara  ra i ra i a im a im  imp imp impe impe mped mped pedi pedi edir edir dir dir  ir q ir q r qu r qu  que que que que  ue u ue u e um e um  um um  um p um p m pr m pr  pro pro prog prog rogr rogr ogra ogra gram gram rama rama ama ama  ma d ma d a de a de  de de  de t de t e te e te  tel tel tele tele elev elev levi levi evis evis visa visa isã isã são são ão ão  ̃o l ̃o l o lo o lo  loc loc loca loca ocal ocal cal cal  al t al t l tr l tr  tra tra tran tran rans rans ansm ansm nsmi nsmi smit smit miti miti itis itis tiss tiss isse isse sse sse  se u se u e um e um  um um  um d um d m do m do  doc doc docu docu ocum ocum cume cume umen umen ment ment enta enta ntá ntá tár tár ári ári ́rio ́rio rio rio  io s io s o so o so  sob sob sobr sobr obre obre bre bre  re o re o e o e o   o c o c o cr o cr  cri cri crim crim rime rime ime ime  me q me q e qu e qu  que que que que  ue e ue e e el e el  ele ele ele ele  le c le c e co e co  com com come come omet omet mete mete eter eter tera tera era. ',semRacismoN2
'mais ais ais  is u is u s um s um  uma uma uma uma  ma v ma v a ve a ve  vez vez vez, vez, ez, ez,  z, o z, o , o , o   o # o # o #r o #r  #ra #ra #rac #rac raci raci acis acis cism cism ismo ismo smo smo  mo e mo e o é o é  é é  é d é d ́ do ́ do  do do  do a do a o ac o ac  acu acu acus acus cusa cusa usad usad sado sado ado ado  do o do o o ou o ou  ou ou  ou d ou d u do u do  do do  do a do a o ac o ac  acu acu acus acus cusa cusa usad usad sado sado ador ador dor? dor? or? or?  r? o r? o ? ob ? ob  obs obs obs. obs. bs. bs.  s. i s. i . im . im  imp imp impo impo mpor mpor port port orta orta rtan rtan tant tant ante ante nte: nte: te: te:  e: o e: o : o : o   o s o s o su o su  suj suj suje suje ujei ujei jeit jeit eito eito ito ito  to d to d o da o da  da da  da f da f a fo a fo  fot fot foto foto oto oto  to e to e o é o é  é é  é o é o ́ o ́ o   o c o c o cr o cr  cri cri cria cria riad riad iado iado ador ador dor dor  or d or d r do r do  do do  do s do s o sa o sa  sab sab sabo sabo abor abor bor. ',semRacismoN2
'apó pós pós ós ós  ́s c ́s c s ca s ca  cas cas caso caso aso aso  so d so d o de o de  de de  de r de r e ra e ra  rac rac raci raci acis acis cism cism ismo ismo smo smo  mo c mo c o co o co  com com com com  om l om l m lu m lu  lud lud ludm ludm udmi udmi dmil dmil mila mila ila, ila, la, la,  a, m a, m , ma , ma  mar mar marc marc arca arca rcã rcã cão cão ão ão  ̃o e ̃o e o é o é  é é  é d é d ́ de ́ de  dem dem demi demi emit emit miti miti itid itid tido tido ido ido  do d do d o da o da  da da  da t da t a tv a tv  tv tv  tv r tv r v re v re  rec rec reco reco ecor ecor cord cord ord ord  rd h rd h d ht d ht  htt htt http http ttp: ttp: tp:/ tp:/ p:// p:// ://o ://o //ow //ow /ow. /ow. ow.l ow.l w.ly w.ly .ly/ .ly/ ly/k ly/k y/ku y/ku /kui /kui kuib kuib uib3 uib3 ib30 ib30 b308 b308 3089 3089 089s 089s 89s9 89s9 9s9a 9s9a s9a s9a  9a 9a   a  # a  #   #g #g  #ge #ge #gel #gel gele gele eled eled lede lede edes edes des des  es # es # s #r s #r  #ra #ra #rac #rac raci raci acis acis cism cism ismo ismo smo smo  mo # mo # o #l o #l  #lu #lu #lud #lud ludm ludm udmi udmi dmil dmil mila ',semRacismoN2
'bran ranc ranc anco anco nco nco  co n co n o no o no  no no  no b no b o br o br  bra bra bras bras rasi rasi asil asil sil sil  il , il , l , l ,   , a , a , a , a   a 5 a 5 a 50 a 50  500 500 500 500  00 a 00 a 0 an 0 an  ano ano anos anos nos nos  os l os l s le s le  lev lev leva leva evan evan vand vand ando ando ndo ndo  do v do v o va o va  van van vant vant anta anta ntag ntag tage tage agem agem gem gem  em . em . m .. m ..  ... ... ... ...  .. # .. # . #d . #d  #di #di #dig #dig diga diga iga iga  ga # ga # a #n a #n  #na #na #nao #nao nao nao  ao # ao # o #a o #a  #ao #ao #ao #ao  ao # ao # o #r o #r  #ra #ra #rac #rac raci raci acis acis cism cism ismo ismo smo ',semRacismoN2
'#rac raci raci acis acis cism cism ismo ismo smo smo  mo e mo e o é o é  é é  é b é b ́ bu ́ bu  bur bur burr burr urri urri rric rric rice rice ice ',semRacismoN2
'às  ̀s v ̀s v s ve s ve  vez vez veze veze ezes ezes zes zes  es p es p s pe s pe  pen pen pens pens enso enso nso nso  so s so s o si o si  sin sin sinc sinc ince ince ncer ncer cera cera eram eram rame rame amen amen ment ment ente ente nte nte  te q te q e qu e qu  que que que que  ue n ue n e no e no  nos nos noss noss ossa ossa ssa ssa  sa l sa l a lu a lu  lut lut luta luta uta, uta, ta, ta,  a, d a, d , da , da  das das das das  as m as m s mu s mu  mul mul mulh mulh ulhe ulhe lher lher here here eres eres res res  es n es n s ne s ne  neg neg negr negr egra egra gras gras ras, ras, as, as,  s, e s, e , é , é  é é  é a é a ́ a ́ a   a l a l a lu a lu  lut lut luta luta uta uta  ta m ta m a ma a ma  mai mai mais mais ais ais  is s is s s so s so  sol sol soli soli olit olit lita lita itar itar tari tari aria aria ria ria  ia q ia q a qu a qu  que que que que  ue e ue e e ex e ex  exi exi exis exis xist xist iste ',semRacismoN2
'reli elig elig ligi ligi igio igio giõ giõ iõe iõe ões ões ̃es ̃es  es a es a s af s af  afr afr afri afri fric fric rica rica ican ican cana cana anas anas nas nas  as p as p s pr s pr  pro pro prom prom romo romo omov omov move move ovem ovem vem vem  em a em a m at m at  ato ato ato ato  to c to c o co o co  con con cont cont ontr ontr ntra ntra tra tra  ra i ra i a in a in  int int into into ntol ntol tole tole oler oler lera lera erâ erâ rân rân ânc ânc ̂nci ̂nci ncia ncia cia cia  ia e ia e a e a e   e r e r e ra e ra  rac rac raci raci acis acis cism cism ismo ismo smo smo  mo e mo e o em o em  em em  em s em s m sa m sa  sã sã são são ão ão  ̃o p ̃o p o pa o pa  pau pau paul paul aulo aulo ulo ulo  lo h lo h o ht o ht  htt htt http http ttp: ttp: tp:/ tp:/ p:// p:// ://o ://o //ow //ow /ow. /ow. ow.l ow.l w.ly w.ly .ly/ .ly/ ly/2 ly/2 y/2g y/2g /2gc /2gc 2gcb 2gcb gcb3 gcb3 cb30 cb30 b308 b308 308d 308d 08do 08do 8dov 8dov dovw dovw ovw ovw  vw vw   w  # w  #   #g #g  #ge #ge #gel #gel gele gele eled eled lede lede edes edes des des  es # es # s #r s #r  #ra #ra #rac #rac raci raci acis acis cism cism ismo ismo smo ',semRacismoN2
'come omec omec meç meç eço eço çou çou ̧ou ̧ou  ou o ou o u o u o   o # o # o #r o #r  #ra #ra #rac #rac raci raci acis acis cism cism ismo ismo smo smo  mo n mo n o na o na  na na  na # na # a #g a #g  #gl #gl #glo #glo glob glob lobo lobo obo! obo! bo! bo!  o! # o! # ! #m ! #m  #ma #ma #mal #mal malh malh alha alha lhac lhac haç haç aça aça çao ',semRacismoN2
'na s a se a se  sed sed sede sede ede ede  de b de b e bi e bi  bil bil bilh bilh ilhe ilhe lhet lhet hete hete ete ete  te u te u e ú e ú  ún ún úni úni ́nic ́nic nico nico ico ico  co t co t o te o te  ter ter term term ermi ermi rmin rmin mina mina inal inal nal nal  al b al b l ba l ba  ban ban band band ande ande ndei ndei deir deir eira eira ira ira  ra u ra u a um a um  um um  um s um s m se m se  sen sen senh senh enho enho nhor nhor hor hor  or o or o r of r of  ofe ofe ofen ofen fend fend ende ende nde nde  de a de a e a e a   a a a a a at a at  ate ate aten aten tend tend ende ende nden nden dent dent ente ente nte: nte: te: te:  e: \" e: \" : \"p : \"p  \"pr \"pr \"pre \"pre pret pret reta reta eta eta  ta p ta p a po a po  por por porc porc orca orca rca\" rca\" ca\". ca\". a\". a\".  \". a \". a . a . a   a f a f a fi a fi  fil fil fila fila ila ila  la i la i a in a in  int int inte inte ntei ntei teir teir eira eira ira ira  ra s ra s a se a se  se se  se r se r e re e re  rev rev revo revo evol evol volt volt olto olto ltou ltou tou tou  ou e ou e u e u e   e e e e e el e el  ele ele ele ele  le s le s e sa e sa  sai sai saiu saiu aiu aiu  iu f iu f u fu u fu  fug fug fugi fugi ugid ugid gido gido ido. ido. do. do.  o. # o. # . #r . #r  #ra #ra #rac #rac raci raci acis acis cist cist ista ',semRacismoN2
'toda oda oda  da m da m a mi a mi  min min minh minh inha inha nha nha  ha a ha a a ad a ad  ado ado adol adol dole dole oles oles lesc lesc esce esce scen scen cenc cenc enci enci ncia ncia cia, cia, ia, ia,  a, a a, a , ao , ao  ao ao  ao a ao a o at o at  ate ate aten aten tend tend ende ende nder nder der der  er a er a r a r a   a p a p a po a po  por por port port orta orta rta rta  ta d ta d a da a da  da da  da c da c a ca a ca  cas cas casa casa asa asa  sa d sa d a da a da  da da  da m da m a mi a mi  min min minh minh inha inha nha nha  ha v ha v a vo a vo  vó vó vó, vó, ó, ó,  ́, e ́, e , eu , eu  eu eu  eu o eu o u ou u ou  ouv ouv ouvi ouvi uvi uvi  vi a vi a i a i a   a p a p a pe a pe  per per perg perg ergu ergu rgun rgun gunt gunt unta unta nta: nta: ta: ta:  a: \" a: \" : \"p : \"p  \"po \"po \"pos \"pos poss poss osso osso sso sso  so f so f o fa o fa  fal fal fala fala alar alar lar lar  ar c ar c r co r co  com com com com  om s om s m su m su  sua sua sua sua  ua p ua p a pa a pa  pat pat patr patr atro atro troa troa roa? roa? oa?\" ',semRacismoN2
'\"... ...n ...n ..na ..na .nã .nã não não ão ão  ̃o e ̃o e o é o é  é é  é o é o ́ o ́ o   o b o b o bo o bo  bon bon bone bone oné oné né. né. é. é.  ́. n ́. n . na . na  nã nã não não ão ão  ̃o e ̃o e o é o é  é é  é o é o ́ o ́ o   o m o m o mo o mo  mol mol mole mole olet olet leto leto etom etom tom tom  om ( om ( m (. m (.  (.. (.. (... (... ...) ...) ..) ..)  .) o .) o ) o ) o   o t o t o ta o ta  tá tá táx táx áxi áxi ́xi ́xi  xi n xi n i na i na  nã nã não não ão ão  ̃o p ̃o p o pa o pa  par par para para ara ara  ra p ra p a pr a pr  pra pra pra pra  ra v ra v a vo a vo  voc voc voce voce ocê ocê cê cê  ê m ê m ̂ ma ̂ ma  mas mas mas mas  as a as a s a s a   a v a v a vi a vi  via via viat viat iatu iatu atur atur tura tura ura ura  ra p ra p a pa a pa  par par para para ara. ara. ra. ra.  a. e a. e . es . es  ess ess esse esse sse sse  se e se e e é e é  é é  é o é o ́ o ́ o   o p o p o pr o pr  pro pro prob prob robl robl oble oble blem blem lema lema ema ema  ma d ma d a do a do  do do  do b do b o br o br  bra bra bras bras rasi rasi asil asil sil\" sil\" il\" il\"  l\" - l\" - \" - \" -   - e - e - em - em  emi emi emic emic mici mici icid icid cida cida ida ida  da # da # a #r a #r  #ra #ra #rac #rac raci raci acis acis cism cism ismo ismo smo smo  mo # mo # o #n o #n  #na #na #nal #nal nala nala alat alat lata ',semRacismoN2
'rt @ t @i t @i  @ir @ir @ira @ira irac irac race race acem acem cema cema emap emap mapo mapo apor apor port port orte orte rtel rtel tela tela ela: ela: la: la:  a: o a: o : o : o   o a o a o am o am  amo amo amor amor mor mor  or n or n r na r na  nã nã não não ão ão  ̃o c ̃o c o co o co  con con cont cont onta onta nta nta  ta c ta c a cr a cr  cro cro crom crom romo romo omos omos moss moss osso osso ssom ssom somo somo omos omos mos! ',semRacismoN2
'sem  em m em m m ma m ma  mai mai mais mais ais ais  is p is p s pa s pa  par par para para ara ara  ra o ra o a o a o   o m o m o mo o mo  mom mom mome mome omen omen ment ment ento ento nto nto  to e to e o e o e   e e e e e en e en  enf enf enfa enfa nfat nfat fati fati atiz atiz tiza tiza izan izan zand zand ando ando ndo ndo  do a do a o a o a   a i a i a im a im  imp imp impo impo mpor mpor port port orta orta rtâ rtâ tân tân ânc ânc ̂nci ̂nci ncia ncia cia cia  ia d ia d a da a da  da da  da p da p a pa a pa  par par part part arti arti rtic rtic tici tici icip icip cipa cipa ipac ipac paç paç aça aça çã çã ̧ão ̧ão ão ão  ̃o d ̃o d o de o de  de de  de t de t e to e to  tod tod todo todo odos odos dos, dos, os, os,  s, e s, e , en , en  enc enc ence ence ncer ncer cerr cerr erra erra rram rram ramo ramo amos amos mos mos  os e os e s es s es  est est esta esta sta sta  ta m ta m a me a me  men men mens mens ensa ensa nsag nsag sage sage agem agem gem gem  em c em c m co m co  com com com com  om a om a m as m as  as as  as p as p s pa s pa  pal pal pala pala alav alav lavr lavr avra avra vras vras ras ras  as d as d s do s do  do do  do e do e o es o es  esc esc escr escr scri scri crit crit rito rito itor itor tor tor  or a or a r au r au  aug aug augu augu ugus ugus gust gust usto usto sto sto  to c to c o cu o cu  cur cur cury cury ury, ury, ry, ry,  y, q y, q , qu , qu  que que que que  ue t ue t e ta e ta  tã tã tão tão ão ão  ̃o b ̃o b o be o be  bem bem bem bem  em e em e m ex m ex  exp exp expr expr xpre xpre pres pres ress ress essa essa ssa ssa  sa o sa o a o a o   o q o q o qu o qu  que que que que  ue d ue d e de e de  des des dese dese esej esej seja seja ejam ejam jam jam  am t am t m to m to  tod tod todo todo odos odos dos dos  os o os o s os s os  os os  os q os q s qu s qu  que que que que  ue a ue a e as e as  ass ass assi assi ssin ssin sina sina inam inam nam nam  am e am e m es m es  est est esta esta sta sta  ta c ta c a ca a ca  car car cart cart arta arta rta- rta- ta-c ta-c a-co a-co -con -con conv conv onvi onvi nvit nvit vite vite ite: ite: te: te:  e: \" e: \" : \"s : \"s  \"se \"se \"ser \"ser ser ser  er f er f r fe r fe  fel fel feli feli eliz eliz liz liz  iz n iz n z na z na  nã nã não não ão ão  ̃o e ̃o e o é o é  é é  é t é t ́ te ́ te  ter ter ter ter  er u er u r um r um  uma uma uma uma  ma v ma v a vi a vi  vid vid vida vida ida ida  da p da p a pe a pe  per per perf perf erfe erfe rfei rfei feit feit eita eita ita. ita. ta. ta.  a. m a. m . ma . ma  mas mas mas mas  as u as u s us s us  usa usa usar usar sar sar  ar a ar a r as r as  as as  as l as l s la s la  lá lá lág lág ágr ágr ́gri ́gri grim grim rima rima imas imas mas mas  as p as p s pa s pa  par par para para ara ara  ra i ra i a ir a ir  irr irr irri irri rrig rrig riga riga igar igar gar gar  ar a ar a r a r a   a t a t a to a to  tol tol tole tole oler oler lera lera erâ erâ rân rân ânc ânc ̂nci ̂nci ncia ncia cia. cia. ia. ',semRacismoN2
